run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	5	The genetic basis of major depressive disorder.	10.1038/s41380-023-01957-9	2023		https://doi.org/10.1038/s41380-023-01957-9	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	6	Prostate Cancer Susceptibility Loci Identified in <i>GATA2</i> and <i>ZMIZ1</i> in Chinese Population.	10.1155/2022/8553530	2022		https://doi.org/10.1155/2022/8553530	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	7	Unveiling recent and ongoing adaptive selection in human populations.	10.1371/journal.pbio.3002469	2024		https://doi.org/10.1371/journal.pbio.3002469	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	8	Adventures in the environment and genes.	10.1007/s10654-020-00604-9	2019		https://doi.org/10.1007/s10654-020-00604-9	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	9	Novel GxE effects and resilience: A case:control longitudinal study of psychosocial stress with war-affected youth.	10.1371/journal.pone.0266509	2022		https://doi.org/10.1371/journal.pone.0266509	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	10	Genetic polymorphisms of NOS2 and predisposition to fracture non-union: A case control study based on Han Chinese population.	10.1371/journal.pone.0193673	2018		https://doi.org/10.1371/journal.pone.0193673	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	11	Association Study of the <i>SLC1A2</i> (rs4354668), <i>SLC6A9</i> (rs2486001), and <i>SLC6A5</i> (rs2000959) Polymorphisms in Major Depressive Disorder.	10.3390/jcm11195914	2022		https://doi.org/10.3390/jcm11195914	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	12	From pharmacogenetics to pharmaco-omics: Milestones and future directions.	10.1016/j.xhgg.2022.100100	2022		https://doi.org/10.1016/j.xhgg.2022.100100	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	13	Polygenic Risk for Major Depression Interacts with Parental Criticism in Predicting Adolescent Depressive Symptom Development.	10.1007/s10964-020-01353-4	2021		https://doi.org/10.1007/s10964-020-01353-4	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	14	Association study of <i>WNK1</i> genetic variants and essential hypertension risk in the Northern Han Chinese in Beijing.	10.3389/fgene.2023.1234536	2023		https://doi.org/10.3389/fgene.2023.1234536	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	15	Maternal smoking during pregnancy is associated with DNA methylation in early adolescence: A sibling comparison design.	10.1037/dev0001747	2024		https://doi.org/10.1037/dev0001747	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	16	The serotonin transporter gene polymorphism (SLC6A4) and risk for psychiatric morbidity and comorbidity in the Baltimore ECA follow-up study.	10.1016/j.comppsych.2020.152199	2020		https://doi.org/10.1016/j.comppsych.2020.152199	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	17	The Genetics and Epigenetics of PTSD: Overview, Recent Advances, and Future Directions.	10.1016/j.copsyc.2016.09.003	2017		https://doi.org/10.1016/j.copsyc.2016.09.003	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	18	Genetics of Obesity in East Asians.	10.3389/fgene.2020.575049	2020		https://doi.org/10.3389/fgene.2020.575049	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	19	Replicability and Prediction: Lessons and Challenges from GWAS.	10.1016/j.tig.2018.03.005	2018		https://doi.org/10.1016/j.tig.2018.03.005	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	20	INPP5D rs35349669 polymorphism with late-onset Alzheimer's disease: A replication study and meta-analysis.	10.18632/oncotarget.12648	2016		https://doi.org/10.18632/oncotarget.12648	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	1	Genome-wide association study of intracranial aneurysm identifies three new risk loci	10.1038/ng.563	2010	Nature Genetics	https://openalex.org/W2074151559	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	2	Common variants near ABCA1, AFAP1 and GMDS confer risk of primary open-angle glaucoma	10.1038/ng.3079	2014	Nature Genetics	https://openalex.org/W2142133030	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	3	Genome-wide association study of multiple congenital heart disease phenotypes identifies a susceptibility locus for atrial septal defect at chromosome 4p16	10.1038/ng.2637	2013	Nature Genetics	https://openalex.org/W2023013441	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	4	A rare polymorphism in the gene for Toll‐like receptor 2 is associated with systemic sclerosis phenotype and increases the production of inflammatory mediators	10.1002/art.33325	2011	Arthritis & Rheumatism	https://openalex.org/W2150812442	4	abstract_independent_validation	volved in systemic sclerosis (SSc). METHODS: We genotyped 14 polymorphisms in the genes for TLRs 2, 4, 7, 8, and 9 in a discovery cohort comprising 452 SSc patients and 537 controls and a replication cohort consisting of 1,170 SSc patients and 925 controls. In addition, we analyzed 15-year followup data on 964 patients to assess the potential association	2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	5	Schizophrenia Polygenic Risk Score as a Predictor of Antipsychotic Efficacy in First-Episode Psychosis	10.1176/appi.ajp.2018.17121363	2018	American Journal of Psychiatry	https://openalex.org/W2899876723	4	abstract_independent_validation	g total symptom rating scales at baseline and at week 12 or at the last follow-up visit before dropout. RESULTS: In the discovery cohort, higher PRS significantly predicted higher symptom scores at the 12-week follow-up (controlling for baseline symptoms, sex, age, and ethnicity). The PRS threshold set at a p value <0.01 gave the strongest result in the	3	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	6	Common variant near the endothelin receptor type A ( <i>EDNRA</i> ) gene is associated with intracranial aneurysm risk	10.1073/pnas.1117137108	2011	Proceedings of the National Academy of Sciences	https://openalex.org/W2051012643	4	abstract_independent_validation	lication of genomic regions that contained SNPs with posterior probability of association (PPA) greater than 0.5 in the discovery cohort. To identify additional IA risk loci, we pursued 14 loci with PPAs in the discovery cohort between 0.1 and 0.5. Twenty-five SNPs from these loci were genotyped using two independent Japanese cohorts, and the results fro	1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	7	A 2-Stage Genome-Wide Association Study to Identify Single Nucleotide Polymorphisms Associated With Development of Erectile Dysfunction Following Radiation Therapy for Prostate Cancer	10.1016/j.ijrobp.2012.08.003	2012	International Journal of Radiation Oncology*Biology*Physics	https://openalex.org/W2021061760	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	8	Single Nucleotide Polymorphisms That Increase Expression of the Guanosine Triphosphatase RAC1 Are Associated With Ulcerative Colitis	10.1053/j.gastro.2011.04.057	2011	Gastroenterology	https://openalex.org/W2122249218	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	openalex	9	Genetics of glucocorticoid-associated osteonecrosis in children with acute lymphoblastic leukemia	10.1182/blood-2015-05-643601	2015	Blood	https://openalex.org/W1891689427	4	abstract_independent_validation	factors for osteonecrosis. We performed a genome-wide association study of single nucleotide polymorphisms (SNPs) in a discovery cohort comprising 2285 children with ALL, treated on the Children's Oncology Group AALL0232 protocol (NCT00075725), adjusting for covariates. The minor allele at SNP rs10989692 (near the glutamate receptor GRIN3A locus) was as	2	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json
