mapping_id	from_source_id	to_source_id	relationship_type	relationship_subtype	mapping_assertion_source_id	mapping_assertion_access_id	mapping_assertion_locator	mapping_assertion_url	mapping_assertion_verbatim_text	mapping_evidence_type	external_relationship_id	external_relationship_url	relationship_date	relationship_updated_at	relationship_timing	prereg_registry_name	prereg_registration_id	prereg_document_type	prereg_primary_outcome_text	prereg_hypothesis_text	replication_kind	replication_target_claim	replication_original_result_id	replication_replicating_result_id	replication_outcome_match	replication_sample_relation	replication_design_relation	collection_role	dedupe_group_id	relationship_confidence	notes
map_prereg_1648943f8a35	work_title_the_liebowitz_social_anxiety_scale_lsas	work_title_the_liebowitz_social_anxiety_scale_lsas	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT00958880	The Liebowitz Social Anxiety Scale (LSAS)	registry_link	NCT00958880	https://clinicaltrials.gov/study/NCT00958880			unknown	ClinicalTrials.gov	NCT00958880	trial_registry_record	The Liebowitz Social Anxiety Scale (LSAS)									preregistration_artifact	work_title_the_liebowitz_social_anxiety_scale_lsas	high	Prereg/PAP mapping inferred for source_result_id=sr_f7d0e896cfc6; status=registry_record_timing_not_audited.
map_prereg_354140ee555c	work_title_time_required_for_intubation	work_title_time_required_for_intubation	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00706823	Time Required for Intubation	registry_link	NCT00706823	https://clinicaltrials.gov/study/NCT00706823			unknown	ClinicalTrials.gov	NCT00706823	trial_registry_record	Time Required for Intubation									preregistration_artifact	work_title_time_required_for_intubation	high	Prereg/PAP mapping inferred for source_result_id=sr_4c9b3024bcba; status=registry_record_timing_not_audited.
map_prereg_a236f0441a22	work_title_exacerbation_or_relapse_of_psychotic_symptoms	work_title_exacerbation_or_relapse_of_psychotic_symptoms	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00333177	Exacerbation or Relapse of Psychotic Symptoms	registry_link	NCT00333177	https://clinicaltrials.gov/study/NCT00333177			unknown	ClinicalTrials.gov	NCT00333177	trial_registry_record	Exacerbation or Relapse of Psychotic Symptoms									preregistration_artifact	work_title_exacerbation_or_relapse_of_psychotic_symptoms	high	Prereg/PAP mapping inferred for source_result_id=sr_868dfc6da179; status=registry_record_timing_not_audited.
map_prereg_d69ec92a356b	work_nct_nct01000727	work_nct_nct01000727	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT01000727	Number of Participants With First Occurrence of Any Event in the Composite of Major Coronary Events During the Time Period for Follow-up (FU) of Cardiovascular (CV) Event	registry_link	NCT01000727	https://clinicaltrials.gov/study/NCT01000727			unknown	ClinicalTrials.gov	NCT01000727	trial_registry_record	Number of Participants With First Occurrence of Any Event in the Composite of Major Coronary Events During the Time Period for Follow-up (FU) of Cardiovascular (CV) Event									preregistration_artifact	work_nct_nct01000727	high	Prereg/PAP mapping inferred for source_result_id=sr_5ea3a9bf5dc8; status=registry_record_timing_not_audited.
map_prereg_5b2009935d6a	work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00596752	Occurrence of Major Amputations at 24 Weeks After the End of Study Drug Treatment	registry_link	NCT00596752	https://clinicaltrials.gov/study/NCT00596752			unknown	ClinicalTrials.gov	NCT00596752	trial_registry_record	Occurrence of Major Amputations at 24 Weeks After the End of Study Drug Treatment									preregistration_artifact	work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	high	Prereg/PAP mapping inferred for source_result_id=sr_4f77703173f7; status=registry_record_timing_not_audited.
map_prereg_83b86f9a60eb	work_title_overall_survival	work_title_overall_survival	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT00417079	Overall Survival	registry_link	NCT00417079	https://clinicaltrials.gov/study/NCT00417079			unknown	ClinicalTrials.gov	NCT00417079	trial_registry_record	Overall Survival									preregistration_artifact	work_title_overall_survival	high	Prereg/PAP mapping inferred for source_result_id=sr_0e4bba88f02f; status=registry_record_timing_not_audited.
map_prereg_de818c9f01d5	work_title_treatment_engagement	work_title_treatment_engagement	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00137267	Treatment Engagement	registry_link	NCT00137267	https://clinicaltrials.gov/study/NCT00137267			unknown	ClinicalTrials.gov	NCT00137267	trial_registry_record	Treatment Engagement									preregistration_artifact	work_title_treatment_engagement	high	Prereg/PAP mapping inferred for source_result_id=sr_bf90b4be790a; status=registry_record_timing_not_audited.
map_prereg_2a4284ada168	work_nct_nct01816295	work_nct_nct01816295	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT01816295	Number of Participants With Total Serum Testosterone Concentration Within Normal Range at Week 12	registry_link	NCT01816295	https://clinicaltrials.gov/study/NCT01816295			unknown	ClinicalTrials.gov	NCT01816295	trial_registry_record	Number of Participants With Total Serum Testosterone Concentration Within Normal Range at Week 12									preregistration_artifact	work_nct_nct01816295	high	Prereg/PAP mapping inferred for source_result_id=sr_0b5cef0ad420; status=registry_record_timing_not_audited.
map_prereg_cd1534b51174	work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT02508480	Brief Psychiatric Rating Scale, Change in Psychiatric Symptoms	registry_link	NCT02508480	https://clinicaltrials.gov/study/NCT02508480			unknown	ClinicalTrials.gov	NCT02508480	trial_registry_record	Brief Psychiatric Rating Scale, Change in Psychiatric Symptoms									preregistration_artifact	work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	high	Prereg/PAP mapping inferred for source_result_id=sr_af15cdb4aad8; status=registry_record_timing_not_audited.
map_prereg_f4b6a0fd5a4d	work_title_change_in_polysomnographic_total_sleep_time_tst	work_title_change_in_polysomnographic_total_sleep_time_tst	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT01156051	Change in Polysomnographic Total Sleep Time (TST)	registry_link	NCT01156051	https://clinicaltrials.gov/study/NCT01156051			unknown	ClinicalTrials.gov	NCT01156051	trial_registry_record	Change in Polysomnographic Total Sleep Time (TST)									preregistration_artifact	work_title_change_in_polysomnographic_total_sleep_time_tst	high	Prereg/PAP mapping inferred for source_result_id=sr_be6cbe0c6a2b; status=registry_record_timing_not_audited.
map_prereg_b3bd03cb65dd	work_title_time_to_vaginal_delivery_during_the_first_hospital_admission	work_title_time_to_vaginal_delivery_during_the_first_hospital_admission	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT01127581	Time to Vaginal Delivery During the First Hospital Admission	registry_link	NCT01127581	https://clinicaltrials.gov/study/NCT01127581			unknown	ClinicalTrials.gov	NCT01127581	trial_registry_record	Time to Vaginal Delivery During the First Hospital Admission									preregistration_artifact	work_title_time_to_vaginal_delivery_during_the_first_hospital_admission	high	Prereg/PAP mapping inferred for source_result_id=sr_d3c761e4e4ee; status=registry_record_timing_not_audited.
map_prereg_aab02274fef0	work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT04604184	Percentage of Patients Alive and Free of Mechanical Ventilation	registry_link	NCT04604184	https://clinicaltrials.gov/study/NCT04604184			unknown	ClinicalTrials.gov	NCT04604184	trial_registry_record	Percentage of Patients Alive and Free of Mechanical Ventilation									preregistration_artifact	work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	high	Prereg/PAP mapping inferred for source_result_id=sr_7271878ec034; status=registry_record_timing_not_audited.
map_prereg_0d254c89acbd	work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT01514240	Change in Observed CDAI Scores From Baseline to Weeks 4	registry_link	NCT01514240	https://clinicaltrials.gov/study/NCT01514240			unknown	ClinicalTrials.gov	NCT01514240	trial_registry_record	Change in Observed CDAI Scores From Baseline to Weeks 4									preregistration_artifact	work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	high	Prereg/PAP mapping inferred for source_result_id=sr_af69b1b27c9f; status=registry_record_timing_not_audited.
map_prereg_dcd535bea721	work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT04397718	Composite of Mortality, Ongoing Need for Hospitalization, or Mechanical Ventilation at Day 15	registry_link	NCT04397718	https://clinicaltrials.gov/study/NCT04397718			unknown	ClinicalTrials.gov	NCT04397718	trial_registry_record	Composite of Mortality, Ongoing Need for Hospitalization, or Mechanical Ventilation at Day 15									preregistration_artifact	work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	high	Prereg/PAP mapping inferred for source_result_id=sr_c1becaaf9056; status=registry_record_timing_not_audited.
map_prereg_ff001f7f55a3	work_title_progression_free_survival	work_title_progression_free_survival	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT01568866	Progression-free Survival	registry_link	NCT01568866	https://clinicaltrials.gov/study/NCT01568866			unknown	ClinicalTrials.gov	NCT01568866	trial_registry_record	Progression-free Survival									preregistration_artifact	work_title_progression_free_survival	high	Prereg/PAP mapping inferred for source_result_id=sr_cf10c58438c7; status=registry_record_timing_not_audited.
map_prereg_455c1782eab9	work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT00762476	The Primary Efficacy Endpoint of This Study is the Incidence of Cold Illnesses.	registry_link	NCT00762476	https://clinicaltrials.gov/study/NCT00762476			unknown	ClinicalTrials.gov	NCT00762476	trial_registry_record	The Primary Efficacy Endpoint of This Study is the Incidence of Cold Illnesses.									preregistration_artifact	work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	high	Prereg/PAP mapping inferred for source_result_id=sr_779e8dd2ff35; status=registry_record_timing_not_audited.
map_prereg_11f27bd9e97a	work_title_investigator_s_global_assessment_iga_score_at_week_6	work_title_investigator_s_global_assessment_iga_score_at_week_6	registry_preregisters_study	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00455429	Investigator's Global Assessment (IGA) Score at Week 6	registry_link	NCT00455429	https://clinicaltrials.gov/study/NCT00455429			unknown	ClinicalTrials.gov	NCT00455429	trial_registry_record	Investigator's Global Assessment (IGA) Score at Week 6									preregistration_artifact	work_title_investigator_s_global_assessment_iga_score_at_week_6	high	Prereg/PAP mapping inferred for source_result_id=sr_8989ad9654f1; status=registry_record_timing_not_audited.
map_prereg_56e4f7744a75	work_title_change_from_single_blind_baseline_in_mean_pain_score_at_week_19_du	work_title_change_from_single_blind_baseline_in_mean_pain_score_at_week_19_du	registry_preregisters_study	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT01057693	Change From Single-Blind Baseline in Mean Pain Score at Week 19 During Double-Blind Phase	registry_link	NCT01057693	https://clinicaltrials.gov/study/NCT01057693			unknown	ClinicalTrials.gov	NCT01057693	trial_registry_record	Change From Single-Blind Baseline in Mean Pain Score at Week 19 During Double-Blind Phase									preregistration_artifact	work_title_change_from_single_blind_baseline_in_mean_pain_score_at_week_19_du	high	Prereg/PAP mapping inferred for source_result_id=sr_68c5ac5e9dd1; status=registry_record_timing_not_audited.
