paper_id,prereg,publication_standard,pub_year
3z0j,FALSE,Organizational Behavior and Human Decision Processes,2017
plXj,FALSE,Organizational Behavior and Human Decision Processes,2017
xlbP,FALSE,Organizational Behavior and Human Decision Processes,2017
qlDb,FALSE,Organizational Behavior and Human Decision Processes,2017
0102,FALSE,Organizational Behavior and Human Decision Processes,2017
mxXm,FALSE,Organizational Behavior and Human Decision Processes,2017
b274,FALSE,Organizational Behavior and Human Decision Processes,2017
ZxWa,FALSE,Organizational Behavior and Human Decision Processes,2017
P8mJ,FALSE,Organizational Behavior and Human Decision Processes,2017
KDvJ,FALSE,Organizational Behavior and Human Decision Processes,2017
gvgA,FALSE,Organizational Behavior and Human Decision Processes,2017
N8pB,FALSE,Organizational Behavior and Human Decision Processes,2017
exrm,FALSE,Organizational Behavior and Human Decision Processes,2017
LDvr,FALSE,Organizational Behavior and Human Decision Processes,2017
1p00,FALSE,Organizational Behavior and Human Decision Processes,2017
y3E4,FALSE,Organizational Behavior and Human Decision Processes,2017
8l05,FALSE,Organizational Behavior and Human Decision Processes,2017
E0mj,FALSE,Organizational Behavior and Human Decision Processes,2017
vlXx,FALSE,Organizational Behavior and Human Decision Processes,2017
7Xz2,FALSE,Organizational Behavior and Human Decision Processes,2017
aG1O,FALSE,Organizational Behavior and Human Decision Processes,2017
z1Pe,FALSE,Organizational Behavior and Human Decision Processes,2017
9X0l,FALSE,Organizational Behavior and Human Decision Processes,2017
JrmB,FALSE,Organizational Behavior and Human Decision Processes,2017
Vxq1,FALSE,Organizational Behavior and Human Decision Processes,2017
2Zpk,FALSE,Organizational Behavior and Human Decision Processes,2017
W4dN,FALSE,Organizational Behavior and Human Decision Processes,2017
Axr9,FALSE,Organizational Behavior and Human Decision Processes,2017
01p2,FALSE,Organizational Behavior and Human Decision Processes,2018
d2e3,FALSE,Organizational Behavior and Human Decision Processes,2018
exjm,FALSE,Organizational Behavior and Human Decision Processes,2018
O85y,FALSE,Organizational Behavior and Human Decision Processes,2018
3zmj,FALSE,Organizational Behavior and Human Decision Processes,2018
mxjm,FALSE,Organizational Behavior and Human Decision Processes,2018
AxqN,FALSE,Organizational Behavior and Human Decision Processes,2018
DGZe,FALSE,Organizational Behavior and Human Decision Processes,2018
Rj9V,FALSE,Organizational Behavior and Human Decision Processes,2018
Bxdg,TRUE,Organizational Behavior and Human Decision Processes,2018
8lm5,FALSE,Organizational Behavior and Human Decision Processes,2018
gvGA,FALSE,Organizational Behavior and Human Decision Processes,2018
Rj9p,FALSE,Organizational Behavior and Human Decision Processes,2018
P8OJ,FALSE,Organizational Behavior and Human Decision Processes,2018
YN7K,FALSE,Organizational Behavior and Human Decision Processes,2018
5Xlm,FALSE,Organizational Behavior and Human Decision Processes,2018
N8dB,FALSE,Organizational Behavior and Human Decision Processes,2018
JrBB,FALSE,Organizational Behavior and Human Decision Processes,2018
AxZ9,FALSE,Organizational Behavior and Human Decision Processes,2018
LDAr,FALSE,Organizational Behavior and Human Decision Processes,2018
qlrw,FALSE,Organizational Behavior and Human Decision Processes,2018
y3R4,FALSE,Organizational Behavior and Human Decision Processes,2018
P8Qw,FALSE,Organizational Behavior and Human Decision Processes,2018
VxK1,FALSE,Organizational Behavior and Human Decision Processes,2018
QmWl,FALSE,Organizational Behavior and Human Decision Processes,2018
rGAq,FALSE,Organizational Behavior and Human Decision Processes,2018
vlOx,FALSE,Organizational Behavior and Human Decision Processes,2018
E08j,FALSE,Organizational Behavior and Human Decision Processes,2018
1pe0,TRUE,Organizational Behavior and Human Decision Processes,2018
d202,FALSE,Organizational Behavior and Human Decision Processes,2018
G8m4,FALSE,Organizational Behavior and Human Decision Processes,2018
jDjd,FALSE,Organizational Behavior and Human Decision Processes,2018
E0by,FALSE,Organizational Behavior and Human Decision Processes,2018
4XzB,FALSE,Organizational Behavior and Human Decision Processes,2018
KDVJ,FALSE,Organizational Behavior and Human Decision Processes,2018
9XzY,FALSE,Organizational Behavior and Human Decision Processes,2018
plBj,FALSE,Organizational Behavior and Human Decision Processes,2018
wlWk,TRUE,Organizational Behavior and Human Decision Processes,2018
kxjy,FALSE,Organizational Behavior and Human Decision Processes,2018
qlVb,FALSE,Organizational Behavior and Human Decision Processes,2018
W4Jp,FALSE,Organizational Behavior and Human Decision Processes,2018
aGjO,FALSE,Organizational Behavior and Human Decision Processes,2018
O85L,FALSE,Organizational Behavior and Human Decision Processes,2018
2Zmk,FALSE,Organizational Behavior and Human Decision Processes,2018
W4JN,FALSE,Organizational Behavior and Human Decision Processes,2018
Xx1Q,FALSE,Organizational Behavior and Human Decision Processes,2018
BxZQ,FALSE,Organizational Behavior and Human Decision Processes,2018
xl9P,TRUE,Organizational Behavior and Human Decision Processes,2018
lmvz,FALSE,Organizational Behavior and Human Decision Processes,2018
7Xj2,FALSE,Organizational Behavior and Human Decision Processes,2018
17mD,FALSE,Psychological Medicine,2009
BW1G,FALSE,Psychological Medicine,2009
RWdb,FALSE,Psychological Medicine,2009
9E5y,FALSE,Psychological Medicine,2009
YEVp,FALSE,Psychological Medicine,2009
RW2L,FALSE,Psychological Medicine,2009
YEwW,FALSE,Psychological Medicine,2009
0X28,FALSE,Psychological Medicine,2009
Eapr,FALSE,Psychological Medicine,2009
P5La,FALSE,Psychological Medicine,2009
gK5O,FALSE,Psychological Medicine,2009
DRwN,FALSE,Psychological Medicine,2009
qLJN,FALSE,Psychological Medicine,2009
dRKp,FALSE,Psychological Medicine,2009
WKgG,FALSE,Psychological Medicine,2009
dRBJ,FALSE,Psychological Medicine,2009
87Y0,FALSE,Psychological Medicine,2009
kb5W,FALSE,Psychological Medicine,2009
YEbp,FALSE,Psychological Medicine,2009
RW4k,FALSE,Psychological Medicine,2009
qL9g,FALSE,Psychological Medicine,2009
GKww,FALSE,Psychological Medicine,2009
RWkb,FALSE,Psychological Medicine,2009
dRpp,FALSE,Psychological Medicine,2009
zxOO,FALSE,Psychological Medicine,2009
dR7p,FALSE,Psychological Medicine,2009
AO0z,FALSE,Psychological Medicine,2009
5732,FALSE,Psychological Medicine,2009
EaEx,FALSE,Psychological Medicine,2009
GK3w,FALSE,Psychological Medicine,2009
ZPKQ,FALSE,Psychological Medicine,2009
mp24,FALSE,Psychological Medicine,2009
jL9r,FALSE,Psychological Medicine,2009
rLRG,FALSE,Psychological Medicine,2009
0XEr,FALSE,Psychological Medicine,2009
P54Y,FALSE,Psychological Medicine,2009
9Eva,FALSE,Psychological Medicine,2009
EaLx,FALSE,Psychological Medicine,2009
zxEY,FALSE,Psychological Medicine,2009
P5Yw,FALSE,Psychological Medicine,2010
ZPba,FALSE,Psychological Medicine,2010
P53Z,FALSE,Psychological Medicine,2010
3yEj,FALSE,Psychological Medicine,2010
0X52,FALSE,Psychological Medicine,2010
jLdN,FALSE,Psychological Medicine,2010
XJ3K,FALSE,Psychological Medicine,2010
AOzr,FALSE,Psychological Medicine,2010
P5Vw,FALSE,Psychological Medicine,2010
QO0l,FALSE,Psychological Medicine,2010
wwgd,FALSE,Psychological Medicine,2010
87q5,FALSE,Psychological Medicine,2010
NqPE,FALSE,Psychological Medicine,2010
kbXy,FALSE,Psychological Medicine,2010
Eagj,FALSE,Psychological Medicine,2010
LVKR,FALSE,Psychological Medicine,2010
7rNL,FALSE,Psychological Medicine,2010
WKqN,FALSE,Psychological Medicine,2010
lLWz,FALSE,Psychological Medicine,2010
pv0j,FALSE,Psychological Medicine,2010
GKG4,FALSE,Psychological Medicine,2010
YElK,FALSE,Psychological Medicine,2010
87J5,FALSE,Psychological Medicine,2010
XJlQ,FALSE,Psychological Medicine,2010
YEzx,FALSE,Psychological Medicine,2010
V231,FALSE,Psychological Medicine,2010
AO1N,FALSE,Psychological Medicine,2010
qLZw,FALSE,Psychological Medicine,2010
DRme,FALSE,Psychological Medicine,2010
gKLA,FALSE,Psychological Medicine,2010
xkxN,FALSE,Psychological Medicine,2010
LV3w,FALSE,Psychological Medicine,2010
Nqz9,FALSE,Psychological Medicine,2010
4wGq,FALSE,Psychological Medicine,2010
57Nm,FALSE,Psychological Medicine,2010
pvL4,FALSE,Psychological Medicine,2010
WKlp,FALSE,Psychological Medicine,2010
DR7e,FALSE,Psychological Medicine,2010
RWxp,FALSE,Psychological Medicine,2010
veYp,FALSE,Psychological Medicine,2010
Eaza,FALSE,Psychological Medicine,2010
RWlV,FALSE,Psychological Medicine,2010
dRk3,FALSE,Psychological Medicine,2010
veGw,FALSE,Psychological Medicine,2011
9Epm,FALSE,Psychological Medicine,2011
9YdL,FALSE,Journal of Organizational Behavior,2011
AO3O,FALSE,Psychological Medicine,2011
57kD,FALSE,Psychological Medicine,2011
pv83,FALSE,Psychological Medicine,2011
rLye,FALSE,Psychological Medicine,2011
kbB2,FALSE,Psychological Medicine,2011
OdP3,FALSE,Psychological Medicine,2011
xk1A,FALSE,Psychological Medicine,2011
9E3Z,FALSE,Psychological Medicine,2011
lLxv,FALSE,Psychological Medicine,2011
ve0v,FALSE,Psychological Medicine,2011
57PB,FALSE,Psychological Medicine,2011
lL0w,FALSE,Psychological Medicine,2011
AOAN,FALSE,Psychological Medicine,2011
wwGW,FALSE,Psychological Medicine,2011
rL9r,FALSE,Psychological Medicine,2011
eakW,FALSE,Psychological Medicine,2011
ZP29,FALSE,Psychological Medicine,2011
pvJ0,FALSE,Psychological Medicine,2011
AOA1,FALSE,Psychological Medicine,2011
873a,FALSE,Psychological Medicine,2011
V2rX,FALSE,Psychological Medicine,2011
qLXZ,FALSE,Psychological Medicine,2011
gKX9,FALSE,Psychological Medicine,2011
QOVG,FALSE,Psychological Medicine,2011
WKWz,FALSE,Psychological Medicine,2011
JPg9,FALSE,Psychological Medicine,2011
2jlR,FALSE,Psychological Medicine,2011
KBpe,FALSE,Psychological Medicine,2011
lLRe,FALSE,Psychological Medicine,2011
DRp2,FALSE,Psychological Medicine,2011
17BE,FALSE,Psychological Medicine,2011
XJ9p,FALSE,Psychological Medicine,2011
0X31,FALSE,Psychological Medicine,2011
AOkX,FALSE,Psychological Medicine,2011
qL1j,FALSE,Psychological Medicine,2011
P5Db,FALSE,Psychological Medicine,2011
aOwR,FALSE,Psychological Medicine,2011
BWKK,FALSE,Psychological Medicine,2011
aOEY,FALSE,Psychological Medicine,2011
NqEa,FALSE,Psychological Medicine,2011
dR4m,FALSE,Psychological Medicine,2011
7rpZ,FALSE,Psychological Medicine,2011
87Wd,FALSE,Psychological Medicine,2011
92B4,FALSE,Journal of Consumer Research,2011
4wpO,FALSE,Psychological Medicine,2011
EalX,FALSE,Psychological Medicine,2011
LVvx,FALSE,Psychological Medicine,2012
QOYV,FALSE,Psychological Medicine,2012
EaRm,FALSE,Psychological Medicine,2012
aOO3,FALSE,Psychological Medicine,2012
OdmO,FALSE,Psychological Medicine,2012
9EL4,FALSE,Psychological Medicine,2012
GKRb,FALSE,Psychological Medicine,2012
9Ex1,FALSE,Psychological Medicine,2012
JPBA,FALSE,Psychological Medicine,2012
NqQ8,FALSE,Psychological Medicine,2012
8749,FALSE,Psychological Medicine,2012
NqZ8,FALSE,Psychological Medicine,2012
AOrJ,FALSE,Psychological Medicine,2012
gKe8,FALSE,Psychological Medicine,2012
earl,FALSE,Psychological Medicine,2012
jLXK,FALSE,Psychological Medicine,2012
0X0L,FALSE,Psychological Medicine,2012
gKgK,FALSE,Psychological Medicine,2012
veOD,FALSE,Psychological Medicine,2012
XJbr,FALSE,Psychological Medicine,2012
lL1L,FALSE,Psychological Medicine,2012
mpgL,FALSE,Psychological Medicine,2012
rLA9,FALSE,Psychological Medicine,2012
ZPdJ,FALSE,Psychological Medicine,2012
2jm5,FALSE,Psychological Medicine,2012
eajl,FALSE,Psychological Medicine,2012
Ea83,FALSE,Psychological Medicine,2012
LV22,FALSE,Psychological Medicine,2012
2jOR,FALSE,Psychological Medicine,2012
P5Qz,FALSE,Psychological Medicine,2012
170q,FALSE,Psychological Medicine,2012
pved,FALSE,Psychological Medicine,2012
qLzv,FALSE,Psychological Medicine,2012
pvzd,FALSE,Psychological Medicine,2012
57l3,FALSE,Psychological Medicine,2012
lLge,FALSE,Psychological Medicine,2012
870v,FALSE,Psychological Medicine,2012
RWWE,FALSE,Psychological Medicine,2012
3ymW,FALSE,Psychological Medicine,2012
1757,FALSE,Psychological Medicine,2012
kbg4,FALSE,Psychological Medicine,2012
4wkW,FALSE,Psychological Medicine,2012
OdyN,FALSE,Psychological Medicine,2013
V22D,FALSE,Psychological Medicine,2013
17rB,FALSE,Psychological Medicine,2013
9EKa,FALSE,Psychological Medicine,2013
WK5Z,FALSE,Psychological Medicine,2013
7rw1,FALSE,Psychological Medicine,2013
dR2p,FALSE,Psychological Medicine,2013
EaqN,FALSE,Psychological Medicine,2013
ZPRl,FALSE,Psychological Medicine,2013
P58Y,FALSE,Psychological Medicine,2013
rLG7,FALSE,Psychological Medicine,2013
qLkN,FALSE,Psychological Medicine,2013
wwBP,FALSE,Psychological Medicine,2013
RWV9,FALSE,Psychological Medicine,2013
eaZ7,FALSE,Psychological Medicine,2013
ea5g,FALSE,Psychological Medicine,2013
rL3R,FALSE,Psychological Medicine,2013
P5Ea,FALSE,Psychological Medicine,2013
wwZ4,FALSE,Psychological Medicine,2013
LVyZ,FALSE,Psychological Medicine,2013
xkaJ,FALSE,Psychological Medicine,2013
JPOL,FALSE,Psychological Medicine,2013
wwwv,FALSE,Psychological Medicine,2013
JPbe,FALSE,Psychological Medicine,2013
YELW,FALSE,Psychological Medicine,2013
wwl4,FALSE,Psychological Medicine,2013
2jrO,FALSE,Psychological Medicine,2013
ww7v,FALSE,Psychological Medicine,2013
4wjw,FALSE,Psychological Medicine,2013
17Z4,FALSE,Psychological Medicine,2013
LV9K,FALSE,Psychological Medicine,2013
179D,FALSE,Psychological Medicine,2013
YE9R,FALSE,Psychological Medicine,2013
rLa7,FALSE,Psychological Medicine,2013
17DD,FALSE,Psychological Medicine,2013
LVeG,FALSE,Psychological Medicine,2013
AOQj,FALSE,Psychological Medicine,2013
AOxz,FALSE,Psychological Medicine,2013
yejQ,FALSE,Psychological Medicine,2013
EaVN,FALSE,Psychological Medicine,2013
rLmR,FALSE,Psychological Medicine,2013
EaJr,FALSE,Psychological Medicine,2013
V2dD,FALSE,Psychological Medicine,2013
eaag,FALSE,Psychological Medicine,2013
yewp,FALSE,Psychological Medicine,2013
XJ4b,FALSE,Psychological Medicine,2013
DRXX,FALSE,Psychological Medicine,2014
bWOA,FALSE,Psychological Medicine,2014
GKPz,FALSE,Psychological Medicine,2014
eaKm,FALSE,Psychological Medicine,2014
dRbV,FALSE,Psychological Medicine,2014
57Oq,FALSE,Psychological Medicine,2014
QOgK,FALSE,Psychological Medicine,2014
P5aZ,FALSE,Psychological Medicine,2014
yeN4,FALSE,Psychological Medicine,2014
2j9G,FALSE,Psychological Medicine,2014
9Ejl,FALSE,Psychological Medicine,2014
kbPW,FALSE,Psychological Medicine,2014
BWRd,FALSE,Psychological Medicine,2014
XJmZ,FALSE,Psychological Medicine,2014
